tax_id,Org_name,GeneID,CurrentID,Status,Symbol,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count
9913,Bos taurus,101908484,0,live,HHLA2,1,NC_037328.1,52983333,53119227,plus,16
9913,Bos taurus,526674,0,live,MYH15,1,NC_037328.1,53114698,53272249,minus,40
9913,Bos taurus,783477,0,live,LOC783477,1,NC_037328.1,53262803,53264882,minus,0
9913,Bos taurus,538580,0,live,CIP2A,1,NC_037328.1,53309751,53338790,minus,21
9913,Bos taurus,537349,0,live,DZIP3,1,NC_037328.1,53338842,53468674,plus,37
9913,Bos taurus,614942,0,live,TRAT1,1,NC_037328.1,53578753,53626467,plus,6
9913,Bos taurus,521713,0,live,MORC1,1,NC_037328.1,53721919,53883074,minus,26
9913,Bos taurus,100297006,0,live,C1H3orf85,1,NC_037328.1,53901703,53919628,plus,4
9913,Bos taurus,112448290,0,live,LOC112448290,1,NC_037328.1,53988054,53988154,plus,0
9913,Bos taurus,101903052,0,live,LOC101903052,1,NC_037328.1,54024301,54028102,plus,0
9913,Bos taurus,613891,0,live,DPPA2,1,NC_037328.1,54058687,54070616,minus,7
9913,Bos taurus,783813,0,live,DPPA4,1,NC_037328.1,54084686,54095829,minus,7
9913,Bos taurus,107133448,0,live,LOC107133448,1,NC_037328.1,54084949,54086514,minus,0
9913,Bos taurus,100337136,0,live,LOC100337136,1,NC_037328.1,54226933,54227691,minus,0
9913,Bos taurus,783844,0,live,LOC783844,1,NC_037328.1,54241167,54253200,minus,0
9913,Bos taurus,112446992,0,live,LOC112446992,1,NC_037328.1,54628747,54629084,minus,2
9913,Bos taurus,614129,0,live,LOC614129,1,NC_037328.1,54849129,54850795,plus,1
9913,Bos taurus,112448372,0,live,LOC112448372,1,NC_037328.1,55223400,55223505,plus,1
9913,Bos taurus,112446993,0,live,LOC112446993,1,NC_037328.1,55309976,55314933,plus,3
9913,Bos taurus,112448480,0,live,TRNAE-UUC,1,NC_037328.1,55362509,55362580,minus,0
9913,Bos taurus,782775,0,live,LOC782775,1,NC_037328.1,55457854,55459351,plus,0
9913,Bos taurus,534360,0,live,NECTIN3,1,NC_037328.1,55893427,56039495,plus,11
9913,Bos taurus,509578,0,live,CD96,1,NC_037328.1,56306222,56402860,plus,14
9913,Bos taurus,539880,0,live,ZBED2,1,NC_037328.1,56342326,56345960,minus,2
9913,Bos taurus,104970843,0,live,LOC104970843,1,NC_037328.1,56402868,56425057,minus,5
9913,Bos taurus,536784,0,live,PLCXD2,1,NC_037328.1,56425466,56482240,plus,4
9913,Bos taurus,509784,0,live,PHLDB2,1,NC_037328.1,56486679,56728489,plus,24
9913,Bos taurus,112447299,0,live,LOC112447299,1,NC_037328.1,56510565,56512803,minus,2
9913,Bos taurus,112447298,0,live,LOC112447298,1,NC_037328.1,56537650,56573744,minus,3
9913,Bos taurus,515563,0,live,ABHD10,1,NC_037328.1,56737576,56750713,plus,5
9913,Bos taurus,515562,0,live,TAGLN3,1,NC_037328.1,56759807,56773635,plus,5
9913,Bos taurus,112447300,0,live,LOC112447300,1,NC_037328.1,56777588,56779576,minus,2
9913,Bos taurus,522055,0,live,TMPRSS7,1,NC_037328.1,56831522,56872544,plus,16
9913,Bos taurus,613977,0,live,C1H3orf52,1,NC_037328.1,56882618,56924372,plus,6
9913,Bos taurus,784939,0,live,GCSAM,1,NC_037328.1,56930218,56944239,minus,6
9913,Bos taurus,104968609,0,live,SLC9C1,1,NC_037328.1,56951736,57065997,minus,29
9913,Bos taurus,104970846,0,live,LOC104970846,1,NC_037328.1,57073182,57088526,minus,3
9913,Bos taurus,534910,0,live,CD200,1,NC_037328.1,57126535,57206343,plus,7
9913,Bos taurus,531767,0,live,BTLA,1,NC_037328.1,57225460,57261718,minus,7
9913,Bos taurus,508571,0,live,ATG3,1,NC_037328.1,57309112,57343709,minus,12
9913,Bos taurus,534488,0,live,SLC35A5,1,NC_037328.1,57343877,57364456,plus,11
9913,Bos taurus,515235,0,live,CCDC80,1,NC_037328.1,57376901,57412494,minus,8
9913,Bos taurus,100335828,0,live,CD200R1L,1,NC_037328.1,57569706,57599568,minus,6
9913,Bos taurus,516008,0,live,LOC516008,1,NC_037328.1,57617589,57681108,minus,10
9913,Bos taurus,104970849,0,live,LOC104970849,1,NC_037328.1,57629030,57629789,plus,0
9913,Bos taurus,522329,0,live,GTPBP8,1,NC_037328.1,57707985,57984301,plus,14
9913,Bos taurus,516064,0,live,NEPRO,1,NC_037328.1,57725458,57740915,minus,9
9913,Bos taurus,781156,0,live,LOC781156,1,NC_037328.1,57798437,57799483,minus,0
9913,Bos taurus,512018,0,live,BOC,1,NC_037328.1,57984296,58023212,plus,18
9913,Bos taurus,513653,0,live,CFAP44,1,NC_037328.1,58022193,58141630,minus,36
9913,Bos taurus,515350,0,live,SPICE1,1,NC_037328.1,58141789,58199881,minus,21
9913,Bos taurus,508259,0,live,SIDT1,1,NC_037328.1,58218232,58330060,plus,31
9913,Bos taurus,112448360,0,live,LOC112448360,1,NC_037328.1,58290866,58290972,plus,1
9913,Bos taurus,789845,0,live,USF3,1,NC_037328.1,58339232,58392043,minus,7
9913,Bos taurus,517211,0,live,NAA50,1,NC_037328.1,58401443,58433801,minus,5
9913,Bos taurus,282147,0,live,ATP6V1A,1,NC_037328.1,58434594,58496044,plus,16
9913,Bos taurus,505581,0,live,GRAMD1C,1,NC_037328.1,58518904,58618293,plus,17
9913,Bos taurus,112448295,0,live,LOC112448295,1,NC_037328.1,58597691,58597789,plus,0
9913,Bos taurus,512177,0,live,ZDHHC23,1,NC_037328.1,58619102,58633954,plus,5
9913,Bos taurus,532832,0,live,CCDC191,1,NC_037328.1,58635981,58735042,minus,18
9913,Bos taurus,508374,0,live,QTRT2,1,NC_037328.1,58735338,58797532,plus,10
9913,Bos taurus,537043,0,live,DRD3,1,NC_037328.1,58785136,58837947,minus,6
9913,Bos taurus,112448369,0,live,LOC112448369,1,NC_037328.1,58862903,58863009,minus,1
9913,Bos taurus,100140801,0,live,TIGIT,1,NC_037328.1,58926519,58945602,plus,5
9913,Bos taurus,508864,0,live,ZBTB20,1,NC_037328.1,58951926,59814726,minus,25
9913,Bos taurus,100313385,0,live,MIR568,1,NC_037328.1,58953786,58953879,minus,1
9913,Bos taurus,783942,0,live,LOC783942,1,NC_037328.1,59909202,59909863,plus,0
9913,Bos taurus,112448417,0,live,TRNAS-GGA,1,NC_037328.1,60023243,60023314,plus,0
9913,Bos taurus,281777,0,live,GAP43,1,NC_037328.1,60306675,60407777,plus,3
9913,Bos taurus,100336456,0,live,LSAMP,1,NC_037328.1,60476761,61192294,minus,9
9913,Bos taurus,112448483,0,live,TRNAK-UUU,1,NC_037328.1,60944119,60944191,minus,0
9913,Bos taurus,112448485,0,live,TRNAC-GCA,1,NC_037328.1,61251927,61251998,minus,0
9913,Bos taurus,518139,0,live,LOC518139,1,NC_037328.1,61788435,61789634,minus,0
9913,Bos taurus,112448424,0,live,TRNAR-GCG,1,NC_037328.1,62419503,62419574,plus,0
9913,Bos taurus,540003,0,live,IGSF11,1,NC_037328.1,63747366,63892977,minus,7
9913,Bos taurus,101901963,0,live,LOC101901963,1,NC_037328.1,63913014,63939742,plus,6
9913,Bos taurus,100139661,0,live,TEX55,1,NC_037328.1,63957189,63981380,plus,5
9913,Bos taurus,282113,0,live,UPK1B,1,NC_037328.1,63981602,64010646,plus,9
9913,Bos taurus,511328,0,live,B4GALT4,1,NC_037328.1,64019141,64050034,minus,9
9913,Bos taurus,515490,0,live,ARHGAP31,1,NC_037328.1,64083127,64205645,plus,13
9913,Bos taurus,615128,0,live,TMEM39A,1,NC_037328.1,64211527,64240559,minus,9
9913,Bos taurus,511862,0,live,POGLUT1,1,NC_037328.1,64246626,64269696,plus,11
9913,Bos taurus,507206,0,live,TIMMDC1,1,NC_037328.1,64275405,64295242,plus,8
9913,Bos taurus,407131,0,live,CD80,1,NC_037328.1,64296500,64325064,minus,8
9913,Bos taurus,525738,0,live,ADPRH,1,NC_037328.1,64334261,64347181,plus,5
9913,Bos taurus,515900,0,live,PLA1A,1,NC_037328.1,64349946,64395314,plus,13
9913,Bos taurus,540535,0,live,POPDC2,1,NC_037328.1,64397366,64415630,minus,5
9913,Bos taurus,100295800,0,live,COX17,1,NC_037328.1,64425088,64432940,minus,3
9913,Bos taurus,100300968,0,live,CFAP91,1,NC_037328.1,64451366,64564605,plus,20
9913,Bos taurus,493713,0,live,NR1I2,1,NC_037328.1,64606614,64639474,plus,10
9913,Bos taurus,790875,0,live,GSK3B,1,NC_037328.1,64641316,64861897,minus,15
9913,Bos taurus,102465796,0,live,MIR6529B,1,NC_037328.1,64851598,64851687,plus,1
9913,Bos taurus,102465295,0,live,MIR6529A,1,NC_037328.1,64851604,64851682,minus,1
9913,Bos taurus,539186,0,live,GPR156,1,NC_037328.1,64938042,65046737,minus,11
9913,Bos taurus,101906506,0,live,LOC101906506,1,NC_037328.1,65046309,65047617,plus,4
9913,Bos taurus,535725,0,live,LRRC58,1,NC_037328.1,65078552,65096582,minus,4
9913,Bos taurus,534482,0,live,FSTL1,1,NC_037328.1,65138522,65198315,minus,11
9913,Bos taurus,327706,0,live,NDUFB4,1,NC_037328.1,65318371,65324509,plus,3
9913,Bos taurus,507496,0,live,HGD,1,NC_037328.1,65337969,65380604,minus,14
9913,Bos taurus,505510,0,live,RABL3,1,NC_037328.1,65387676,65433970,minus,8
9913,Bos taurus,540525,0,live,GTF2E1,1,NC_037328.1,65433731,65474536,plus,7
9913,Bos taurus,112448312,0,live,LOC112448312,1,NC_037328.1,65444286,65444418,minus,1
9913,Bos taurus,536735,0,live,STXBP5L,1,NC_037328.1,65607360,65935104,plus,28
9913,Bos taurus,535323,0,live,POLQ,1,NC_037328.1,65799364,66049982,minus,32
9913,Bos taurus,783691,0,live,ARGFX,1,NC_037328.1,66079635,66087758,plus,3
9913,Bos taurus,613597,0,live,FBXO40,1,NC_037328.1,66092304,66111702,plus,6
9913,Bos taurus,508445,0,live,HCLS1,1,NC_037328.1,66112078,66145729,minus,14
9913,Bos taurus,532923,0,live,GOLGB1,1,NC_037328.1,66150513,66226632,minus,23
9913,Bos taurus,534598,0,live,IQCB1,1,NC_037328.1,66248434,66293963,minus,16
9913,Bos taurus,112447005,0,live,LOC112447005,1,NC_037328.1,66253012,66258906,minus,0
9913,Bos taurus,613523,0,live,EAF2,1,NC_037328.1,66294136,66349800,plus,6
9913,Bos taurus,506921,0,live,SLC15A2,1,NC_037328.1,66366621,66371364,plus,3
9913,Bos taurus,516421,0,live,LOC516421,1,NC_037328.1,66407451,66474657,plus,23
9913,Bos taurus,538495,0,live,ILDR1,1,NC_037328.1,66476255,66517318,minus,8
9913,Bos taurus,414345,0,live,CD86,1,NC_037328.1,66544185,66610934,plus,8
9913,Bos taurus,281038,0,live,CASR,1,NC_037328.1,66655328,66744722,plus,9
9913,Bos taurus,101908792,0,live,LOC101908792,1,NC_037328.1,66771565,66771903,plus,1
9913,Bos taurus,617114,0,live,CSTA,1,NC_037328.1,66773102,66783922,plus,3
9913,Bos taurus,508149,0,live,MIX23,1,NC_037328.1,66798342,66819094,minus,6
9913,Bos taurus,617104,0,live,FAM162A,1,NC_037328.1,66820312,66861502,plus,5
9913,Bos taurus,782812,0,live,LOC782812,1,NC_037328.1,66847172,66847629,plus,0
9913,Bos taurus,100138335,0,live,WDR5B,1,NC_037328.1,66863511,66866363,minus,2
9913,Bos taurus,539679,0,live,KPNA1,1,NC_037328.1,66873211,66944350,minus,15
9913,Bos taurus,112448371,0,live,LOC112448371,1,NC_037328.1,66909629,66909735,minus,1
9913,Bos taurus,510532,0,live,PARP9,1,NC_037328.1,66958506,66988365,minus,13
9913,Bos taurus,515051,0,live,DTX3L,1,NC_037328.1,66988223,66996322,plus,5
9913,Bos taurus,540789,0,live,PARP14,1,NC_037328.1,67012287,67069566,plus,20
9913,Bos taurus,513211,0,live,HSPBAP1,1,NC_037328.1,67064196,67120252,minus,9
9913,Bos taurus,783019,0,live,SLC49A4,1,NC_037328.1,67121600,67210224,plus,9
9913,Bos taurus,784494,0,live,SEMA5B,1,NC_037328.1,67238794,67363646,minus,22
9913,Bos taurus,511603,0,live,PDIA5,1,NC_037328.1,67411466,67504230,plus,17
9913,Bos taurus,532730,0,live,SEC22A,1,NC_037328.1,67555423,67637454,plus,8
9913,Bos taurus,505740,0,live,ADCY5,1,NC_037328.1,67666355,67823121,minus,21
9913,Bos taurus,112447309,0,live,LOC112447309,1,NC_037328.1,67823745,67831943,plus,2
9913,Bos taurus,613886,0,live,HACD2,1,NC_037328.1,67866129,67952692,minus,7
9913,Bos taurus,784415,0,live,LOC784415,1,NC_037328.1,67979229,67979578,plus,0
9913,Bos taurus,338037,0,live,MYLK,1,NC_037328.1,67980544,68260061,minus,36
9913,Bos taurus,786080,0,live,CCDC14,1,NC_037328.1,68289450,68332547,minus,14
9913,Bos taurus,527583,0,live,ROPN1,1,NC_037328.1,68349821,68384919,minus,6
9913,Bos taurus,112448346,0,live,LOC112448346,1,NC_037328.1,68361091,68361167,plus,0
9913,Bos taurus,540675,0,live,KALRN,1,NC_037328.1,68433938,69126177,plus,64
9913,Bos taurus,101905265,0,live,LOC101905265,1,NC_037328.1,69127139,69127838,minus,2
9913,Bos taurus,281568,0,live,UMPS,1,NC_037328.1,69127829,69177876,plus,6
9913,Bos taurus,282564,0,live,ITGB5,1,NC_037328.1,69196890,69312489,minus,16
9913,Bos taurus,100295610,0,live,MUC13,1,NC_037328.1,69329583,69357506,minus,12
9913,Bos taurus,511689,0,live,HEG1,1,NC_037328.1,69417951,69501722,minus,18
9913,Bos taurus,521454,0,live,SLC12A8,1,NC_037328.1,69521382,69680904,minus,17
9913,Bos taurus,613265,0,live,ZNF148,1,NC_037328.1,69681021,69827618,minus,17
9913,Bos taurus,519597,0,live,SNX4,1,NC_037328.1,69893690,69946602,minus,15
9913,Bos taurus,538576,0,live,OSBPL11,1,NC_037328.1,69961627,70053519,minus,14
9913,Bos taurus,785350,0,live,LOC785350,1,NC_037328.1,70085278,70086434,minus,0
9913,Bos taurus,100337404,0,live,LMLN,1,NC_037328.1,70122195,70172196,minus,18
9913,Bos taurus,613455,0,live,IQCG,1,NC_037328.1,70172291,70226139,plus,13
9913,Bos taurus,112448302,0,live,LOC112448302,1,NC_037328.1,70174708,70174816,plus,1
9913,Bos taurus,506768,0,live,RPL35A,1,NC_037328.1,70176686,70180139,minus,6
9913,Bos taurus,786557,0,live,LRCH3,1,NC_037328.1,70227659,70335506,minus,22
9913,Bos taurus,112448322,0,live,LOC112448322,1,NC_037328.1,70257049,70257120,minus,1
9913,Bos taurus,112448324,0,live,LOC112448324,1,NC_037328.1,70257291,70257370,minus,1
9913,Bos taurus,407149,0,live,FYTTD1,1,NC_037328.1,70342777,70372467,minus,9
9913,Bos taurus,508354,0,live,RUBCN,1,NC_037328.1,70384569,70435634,plus,22
9913,Bos taurus,112447332,0,live,LOC112447332,1,NC_037328.1,70433007,70442671,minus,2
9913,Bos taurus,504643,0,live,MUC20,1,NC_037328.1,70460257,70473897,plus,4
9913,Bos taurus,786701,0,live,MUC4,1,NC_037328.1,70483861,70511121,minus,24
9913,Bos taurus,112447334,0,live,LOC112447334,1,NC_037328.1,70510802,70534643,minus,2
9913,Bos taurus,280710,0,live,TNK2,1,NC_037328.1,70600188,70639999,minus,21
9913,Bos taurus,101906292,0,live,LOC101906292,1,NC_037328.1,70641237,70645419,plus,3
9913,Bos taurus,504698,0,live,TFRC,1,NC_037328.1,70650067,70680786,minus,20
9913,Bos taurus,514466,0,live,ZDHHC19,1,NC_037328.1,70789424,70802153,minus,8
9913,Bos taurus,516626,0,live,SLC51A,1,NC_037328.1,70809434,70827662,plus,9
9913,Bos taurus,100125779,0,live,PCYT1A,1,NC_037328.1,70824603,70877837,minus,13
9913,Bos taurus,504554,0,live,DYNLT2B,1,NC_037328.1,70881956,70909541,minus,5
9913,Bos taurus,101906348,0,live,TM4SF19,1,NC_037328.1,70900944,70927273,minus,9
9913,Bos taurus,539940,0,live,UBXN7,1,NC_037328.1,70927372,70987415,minus,11
9913,Bos taurus,104970883,0,live,LOC104970883,1,NC_037328.1,70987517,71007231,plus,3
9913,Bos taurus,112446996,0,live,LOC112446996,1,NC_037328.1,71013841,71014221,plus,0
9913,Bos taurus,613812,0,live,RNF168,1,NC_037328.1,71016777,71044061,minus,7
9913,Bos taurus,788754,0,live,SMCO1,1,NC_037328.1,71045440,71052606,minus,3
9913,Bos taurus,112448425,0,live,TRNAE-CUC,1,NC_037328.1,71067073,71067144,plus,0
9913,Bos taurus,518441,0,live,WDR53,1,NC_037328.1,71087870,71100728,minus,3
9913,Bos taurus,533064,0,live,FBXO45,1,NC_037328.1,71101093,71111967,plus,3
9913,Bos taurus,112446997,0,live,LOC112446997,1,NC_037328.1,71143162,71143541,minus,0
9913,Bos taurus,510688,0,live,NRROS,1,NC_037328.1,71155892,71182216,plus,3
9913,Bos taurus,613916,0,live,CEP19,1,NC_037328.1,71223030,71228934,minus,3
9913,Bos taurus,100298680,0,live,PIGX,1,NC_037328.1,71228625,71253096,plus,7
9913,Bos taurus,513673,0,live,PAK2,1,NC_037328.1,71257778,71346318,plus,16
9913,Bos taurus,104970886,0,live,LOC104970886,1,NC_037328.1,71290603,71291539,minus,1
9913,Bos taurus,100298192,0,live,SENP5,1,NC_037328.1,71355826,71403493,plus,10
9913,Bos taurus,510872,0,live,NCBP2,1,NC_037328.1,71404770,71410588,minus,4
9913,Bos taurus,783161,0,live,NCBP2AS2,1,NC_037328.1,71410720,71411365,plus,1
9913,Bos taurus,104968672,0,live,PIGZ,1,NC_037328.1,71415021,71439890,minus,9
9913,Bos taurus,539803,0,live,MELTF,1,NC_037328.1,71474742,71500759,minus,16
9913,Bos taurus,785291,0,live,DLG1,1,NC_037328.1,71511348,71782302,minus,31
9913,Bos taurus,112448333,0,live,LOC112448333,1,NC_037328.1,71525049,71525175,minus,1
9913,Bos taurus,112448377,0,live,LOC112448377,1,NC_037328.1,71741919,71742025,plus,1
9913,Bos taurus,101904360,0,live,LOC101904360,1,NC_037328.1,71842332,71844267,plus,3
9913,Bos taurus,507784,0,live,LOC507784,1,NC_037328.1,71868303,71868931,plus,0
9913,Bos taurus,534090,0,live,BDH1,1,NC_037328.1,71964491,72000560,minus,9
9913,Bos taurus,101904607,0,live,LOC101904607,1,NC_037328.1,72036879,72061805,minus,7
9913,Bos taurus,613972,0,live,APOD,1,NC_037328.1,72062332,72075639,plus,5
9913,Bos taurus,532726,0,live,PPP1R2,1,NC_037328.1,72100127,72117996,plus,6
9913,Bos taurus,787357,0,live,LOC787357,1,NC_037328.1,72128840,72129704,minus,0
9913,Bos taurus,506187,0,live,ACAP2,1,NC_037328.1,72150254,72322501,plus,26
9913,Bos taurus,107132189,0,live,LOC107132189,1,NC_037328.1,72308020,72308445,minus,0
9913,Bos taurus,533703,0,live,XXYLT1,1,NC_037328.1,72326778,72500861,plus,6
9913,Bos taurus,112447376,0,live,LOC112447376,1,NC_037328.1,72415202,72415808,minus,0
9913,Bos taurus,104970891,0,live,LOC104970891,1,NC_037328.1,72663462,72666411,minus,3
9913,Bos taurus,539374,0,live,FAM43A,1,NC_037328.1,72860714,72863763,minus,1
9913,Bos taurus,505082,0,live,LSG1,1,NC_037328.1,72877406,72900012,plus,13
9913,Bos taurus,112447381,0,live,LOC112447381,1,NC_037328.1,72899651,72908217,minus,2
9913,Bos taurus,614057,0,live,TMEM44,1,NC_037328.1,72908252,72965646,plus,13
9913,Bos taurus,100313116,0,live,MIR2287,1,NC_037328.1,72959121,72959194,minus,1
9913,Bos taurus,104970894,0,live,LOC104970894,1,NC_037328.1,72999782,73034693,minus,5
9913,Bos taurus,523889,0,live,ATP13A3,1,NC_037328.1,73048146,73127596,plus,35
9913,Bos taurus,522692,0,live,GP5,1,NC_037328.1,73132362,73137213,plus,1
9913,Bos taurus,100848949,0,live,LRRC15,1,NC_037328.1,73162603,73177164,plus,2
9913,Bos taurus,614562,0,live,CPN2,1,NC_037328.1,73178781,73188077,plus,2
9913,Bos taurus,101905099,0,live,LOC101905099,1,NC_037328.1,73252315,73263690,plus,2
9913,Bos taurus,112447401,0,live,LOC112447401,1,NC_037328.1,73303858,73321787,minus,3
9913,Bos taurus,539547,0,live,HES1,1,NC_037328.1,73362774,73365254,minus,4
9913,Bos taurus,104970902,0,live,LOC104970902,1,NC_037328.1,73525893,73531389,minus,2
9913,Bos taurus,524142,0,live,OPA1,1,NC_037328.1,73769819,73856381,minus,31
9913,Bos taurus,112447410,0,live,LOC112447410,1,NC_037328.1,73855313,73859584,plus,2
9913,Bos taurus,104970904,0,live,LOC104970904,1,NC_037328.1,73875882,73893390,minus,3
9913,Bos taurus,521728,0,live,ATP13A4,1,NC_037328.1,73893496,74019830,plus,30
9913,Bos taurus,509596,0,live,ATP13A5,1,NC_037328.1,74043227,74159777,plus,30
9913,Bos taurus,540539,0,live,PLAAT1,1,NC_037328.1,74163666,74183440,minus,10
9913,Bos taurus,104970906,0,live,LOC104970906,1,NC_037328.1,74457279,74488529,minus,3
9913,Bos taurus,519376,0,live,MB21D2,1,NC_037328.1,74489024,74609955,plus,2
9913,Bos taurus,615823,0,live,FGF12,1,NC_037328.1,74675841,75288330,plus,8
9913,Bos taurus,112448255,0,live,LOC112448255,1,NC_037328.1,75769096,75769407,plus,1
9913,Bos taurus,529404,0,live,CCDC50,1,NC_037328.1,75920752,76006027,minus,12
9913,Bos taurus,614653,0,live,UTS2B,1,NC_037328.1,76047634,76063145,plus,5
9913,Bos taurus,511114,0,live,OSTN,1,NC_037328.1,76065892,76102113,minus,5
9913,Bos taurus,101905532,0,live,LOC101905532,1,NC_037328.1,76078648,76112954,plus,3
9913,Bos taurus,614619,0,live,LOC614619,1,NC_037328.1,76124123,76130975,plus,2
9913,Bos taurus,100139788,0,live,GMNC,1,NC_037328.1,76375234,76512804,plus,9
9913,Bos taurus,112447419,0,live,LOC112447419,1,NC_037328.1,76377022,76386248,minus,4
9913,Bos taurus,782776,0,live,LOC782776,1,NC_037328.1,76416090,76417846,minus,1
9913,Bos taurus,104970908,0,live,LOC104970908,1,NC_037328.1,76472856,76473355,minus,1
9913,Bos taurus,539334,0,live,IL1RAP,1,NC_037328.1,76478687,76723364,minus,16
9913,Bos taurus,112447424,0,live,LOC112447424,1,NC_037328.1,76613467,76637510,plus,2
9913,Bos taurus,100295666,0,live,TMEM207,1,NC_037328.1,76794877,76815672,plus,5
9913,Bos taurus,282184,0,live,CLDN16,1,NC_037328.1,76847361,76869738,minus,5
9913,Bos taurus,104970909,0,live,LOC104970909,1,NC_037328.1,76948998,76962178,minus,3
9913,Bos taurus,414922,0,live,CLDN1,1,NC_037328.1,76973824,76989404,plus,4
9913,Bos taurus,511799,0,live,P3H2,1,NC_037328.1,77130195,77309576,plus,15
9913,Bos taurus,112448426,0,live,TRNAC-GCA,1,NC_037328.1,77150734,77150805,plus,0
9913,Bos taurus,112447425,0,live,LOC112447425,1,NC_037328.1,77178420,77181846,minus,2
9913,Bos taurus,615335,0,live,TP63,1,NC_037328.1,77387523,77688930,minus,17
9913,Bos taurus,107132192,0,live,LOC107132192,1,NC_037328.1,77992509,78005999,plus,0
9913,Bos taurus,615508,0,live,TPRG1,1,NC_037328.1,78014932,78216681,minus,7
9913,Bos taurus,524132,0,live,LPP,1,NC_037328.1,78436172,79194026,minus,20
9913,Bos taurus,100313370,0,live,MIR28,1,NC_037328.1,78661458,78661543,minus,1
9913,Bos taurus,100847148,0,live,LOC100847148,1,NC_037328.1,79356878,79382806,plus,7
9913,Bos taurus,101906248,0,live,LOC101906248,1,NC_037328.1,79419067,79426749,minus,3
9913,Bos taurus,100847171,0,live,LOC100847171,1,NC_037328.1,79547537,79586768,minus,9
9913,Bos taurus,539020,0,live,BCL6,1,NC_037328.1,79587197,79611183,plus,11
9913,Bos taurus,539817,0,live,RTP2,1,NC_037328.1,79629615,79633348,plus,2
9913,Bos taurus,280932,0,live,SST,1,NC_037328.1,79657922,79659364,plus,2
9913,Bos taurus,532442,0,live,RTP4,1,NC_037328.1,79911958,79916275,minus,2
9913,Bos taurus,101906451,0,live,LOC101906451,1,NC_037328.1,79994252,80006583,minus,5
9913,Bos taurus,522347,0,live,MASP1,1,NC_037328.1,80006310,80074214,plus,19
9913,Bos taurus,510430,0,live,RTP1,1,NC_037328.1,80082559,80085391,minus,2
9913,Bos taurus,100847189,0,live,LOC100847189,1,NC_037328.1,80130358,80230069,plus,13
9913,Bos taurus,282073,0,live,ST6GAL1,1,NC_037328.1,80194846,80239514,minus,7
